species,label,sst_z,chl_log_z,front_z,lat,lon,block
魣(竹梭),0,-1.3126921060732317,0.45978047816490725,-0.3927127645229067,25.2,120.32,42_200
魣(竹梭),0,0.6343598397753396,-0.5228099672396026,-1.2159299956286904,25.36,123.0,42_205
魣(竹梭),0,-0.7950235331690482,0.6056716839060524,-1.4014079520198082,24.16,119.96,40_199
魣(竹梭),0,-1.2817865196311908,1.6979113374081989,-0.13863337220630675,25.24,119.84,42_199
魣(竹梭),0,0.1051016719553904,-0.15643073777595973,2.5596897741959843,25.28,121.84,42_203
魣(竹梭),0,1.2331555770898792,1.7074222758132587,0.2983831825782448,25.88,122.04,43_203
魣(竹梭),0,1.024542868606104,-1.5316038995283727,1.1571715286083526,24.64,123.12,41_205
魣(竹梭),0,0.33689357027069566,-0.974781548811646,-0.12847019651364275,25.0,122.56,41_204
魣(竹梭),0,0.6961710126594213,-1.0478874509190965,-0.8576780524622845,25.36,122.28,42_203
魣(竹梭),0,-1.0731738111474156,1.4812198251435353,-1.0482375966997344,26.16,121.16,43_201
魣(竹梭),0,1.4649474754051859,-1.193891484105355,2.2090602127990757,25.12,123.12,41_205
魣(竹梭),0,-1.1620273721682832,0.9973063980305714,-1.2667458740920103,24.8,119.84,41_199
魣(竹梭),0,0.13214406009217622,-0.3079277707605216,0.06208934772380703,26.24,122.36,43_203
魣(竹梭),0,-1.5406208060832827,0.44602599228291656,-0.27329545013410483,25.4,120.44,42_200
魣(竹梭),0,-1.0847634060631808,0.17300867679538365,-1.0787271237777263,26.16,120.88,43_201
魣(竹梭),0,1.3335987330265124,-1.3528988155429347,1.1647939103778504,24.04,122.92,40_204
魣(竹梭),0,0.5223270889229407,-1.1366577341855848,-0.7687502651514746,25.0,122.96,41_204
魣(竹梭),0,-1.6487903586304258,0.21878592965127938,-1.2845314315541723,25.6,120.28,42_200
魣(竹梭),0,0.8622885397853906,-0.9331437790817608,2.3386407028805416,25.84,123.4,43_205
魣(竹梭),0,1.2177027838688592,-0.7799553406475992,-1.1854404685506983,25.08,122.48,41_204
魣(竹梭),0,0.7386661940172272,-1.4745130628837957,0.013814263183653011,24.36,123.24,40_205
魣(竹梭),0,-0.4821044704433855,0.0341676832354634,-0.5095892849885426,25.08,120.96,41_201
魣(竹梭),0,0.6575390296068697,-0.6310260995659329,-0.3012441832889308,25.8,122.56,43_204
魣(竹梭),0,1.1829339991215633,-1.2186853995136415,0.7252365616701327,24.36,122.8,40_204
魣(竹梭),0,0.3175775787444212,-1.448623840271522,1.9854703475604683,24.48,123.04,40_205
魣(竹梭),0,-0.15373261449670203,1.4241911866557448,-0.2173979838244528,26.0,121.44,43_202
魣(竹梭),0,-0.9572778619897624,2.591327519488393,0.06971172949330504,26.28,121.44,43_202
魣(竹梭),0,0.5107374940071763,-0.7457577657163497,-0.4130391159082347,25.2,122.28,42_203
魣(竹梭),0,-1.4826728315044566,0.6500588565553777,-1.1828996746275322,25.48,120.04,42_200
魣(竹梭),0,0.42188393298630883,-1.0451127908892899,1.5662393502380785,25.6,122.64,42_204
魣(竹梭),0,-1.6990119365987417,0.8595236833548545,-0.9669321911584225,26.0,120.36,43_200
魣(竹梭),0,1.0284060669113597,-1.4340357354137698,2.02866384425429,23.88,123.4,39_205
魣(竹梭),0,1.2331555770898792,-1.3841074510999907,1.866053033171666,24.4,122.96,40_204
魣(竹梭),0,0.9395525058904923,-1.3290832683139637,-0.3698456192144127,24.36,123.04,40_205
魣(竹梭),0,0.7154870041856958,-0.5940457266156923,-0.3876311766765747,24.6,123.28,41_205
魣(竹梭),0,1.4726738720156958,0.38657679278098583,-0.3139481529047607,25.68,122.28,42_203
魣(竹梭),0,-1.7183279281250177,1.3218620804023928,-0.27837703798043684,25.96,120.16,43_200
魣(竹梭),0,1.1095332313217159,-1.2760787835776315,0.021436644953151014,24.36,123.28,40_205
魣(竹梭),0,-1.3706400806520584,0.7063721159717901,-0.6417105689931746,26.32,120.52,43_200
魣(竹梭),0,-1.1581641738630282,0.37210355682097007,-1.2489603166298484,25.12,120.16,41_200
魣(竹梭),0,-0.3237133399279256,0.8602648740825855,0.5880336898191687,25.6,121.44,42_202
魣(竹梭),0,1.0554484550481456,-1.2924346786776424,-0.3444376799827527,24.48,123.12,40_205
魣(竹梭),0,-0.8722874992741506,-0.11362526104277156,0.29584238865507884,25.64,120.84,42_201
魣(竹梭),0,0.7772981770697774,-1.653037586751316,0.8141643489809427,25.56,122.6,42_204
魣(竹梭),0,0.5107374940071763,-0.2349313757567513,0.6210640108203267,26.16,122.56,43_204
魣(竹梭),0,0.7541189872382473,-0.12677445750378616,0.6083600412044967,25.84,122.08,43_203
魣(竹梭),0,-0.86456110266364,0.25190884685012727,-0.2377243352097808,25.8,120.4,43_200
魣(竹梭),0,1.4456314838789102,-1.5200037560279331,-0.4130391159082347,23.96,123.36,39_205
魣(竹梭),0,1.2061131889530934,-1.0368206526950887,-0.6722000960711665,25.24,123.32,42_205
魣(竹梭),0,0.7579821855435016,-0.9800717016178971,-0.05732796666499501,25.4,123.12,42_205
魣(竹梭),0,-1.204522553526089,0.48113343584252755,-0.7738318529978065,25.44,120.88,42_201
魣(竹梭),0,-0.9147826806319566,-0.0412932915582479,-0.7941582043831344,25.56,120.96,42_201
魣(竹梭),0,1.2988299482792165,-0.7985306462518119,-0.4663957882947206,24.96,123.08,41_205
魣(竹梭),0,-0.18077500263348784,0.3363383325459774,-0.3495192678290847,24.2,120.36,40_200
魣(竹梭),0,2.0560168161092167,-0.30294486725053504,1.8533490635558363,25.8,122.12,43_203
魣(竹梭),0,0.765708582154013,-0.9933824880204828,0.2043738074211031,25.2,122.48,42_204
魣(竹梭),0,-1.0615842162316507,0.7113095912127253,-1.0736455359313943,26.32,120.88,43_201
魣(竹梭),0,-1.7106015315145076,1.4879527515632682,-0.8780044038476125,25.72,120.04,42_200
魣(竹梭),0,1.2486083703109008,-0.3883249327262153,0.14593554718828505,26.0,122.92,43_204
魣(竹梭),0,-0.14986941619144634,0.3886326082189266,-0.9796361607742524,24.24,120.4,40_200
魣(竹梭),0,-0.7679811450322623,0.658604503390431,-1.0609415663155644,24.32,119.96,40_199
魣(竹梭),0,-0.3237133399279256,-0.843628791945264,1.5306682353137544,24.24,121.92,40_203
魣(竹梭),0,0.3793887516285029,0.5869905413108835,-0.41557990983140075,23.84,122.12,39_203
魣(竹梭),0,-0.9418250687687423,-0.10637155367295865,-0.5045076971422107,25.44,121.16,42_201
魣(竹梭),0,0.8738781347011549,-0.7845768169153716,0.9234184876770805,26.0,123.08,43_205
魣(竹梭),0,0.9627316957220224,-1.5161576549498084,-0.08527669981982074,24.32,123.32,40_205
魣(竹梭),0,-0.7911603348637931,0.5498063119945588,-1.2235523773981882,24.2,120.12,40_200
魣(竹梭),0,-0.5593684365484872,1.9029462228168765,0.2933015947319128,26.08,121.36,43_202
魣(竹梭),0,-1.5676631942200685,0.34694976971450375,-0.7839950286904704,26.36,120.64,43_201
魣(竹梭),0,1.3104195431949823,-1.0041201590549886,-0.3698456192144127,26.32,123.2,43_205
魣(竹梭),0,0.6614022279121241,-0.7985306462518119,2.27003926695506,25.0,122.16,41_203
魣(竹梭),0,0.1475968533131963,-0.045449294717754204,0.8421130821357687,25.32,121.76,42_202
魣(竹梭),0,0.8197933584275833,-1.0340671530978254,1.6450039618562242,24.68,122.32,41_203
魣(竹梭),0,0.9086469194484508,-0.29303034249153875,2.572393743811814,25.76,122.72,42_204
魣(竹梭),0,0.3716623550179915,-0.9152980609135726,0.13577237149562105,24.84,122.08,41_203
魣(竹梭),0,-1.2779233213259358,0.0996206569320021,0.2653528615770868,26.04,120.76,43_201
魣(竹梭),0,0.2596296041655939,1.151825914206641,-0.6467921568395065,25.88,121.72,43_202
魣(竹梭),0,0.23645041433406377,0.506915061153679,-0.4689365822178866,25.6,121.64,42_202
魣(竹梭),0,0.5300534855334507,-0.8951693712988527,1.3197823396909767,24.8,122.52,41_204
魣(竹梭),0,0.9202365143642165,-0.7684659395476597,0.4711571693535329,25.88,122.8,43_204
魣(竹梭),0,0.9550052991115123,-1.3089779306019904,1.6424631679330586,24.84,122.76,41_204
魣(竹梭),0,1.1597548092900332,-0.9127665789309963,-0.3317337103669227,25.48,123.04,42_205
魣(竹梭),0,0.33303037196544133,0.7113095912127253,1.4646075933114384,25.88,121.84,43_203
魣(竹梭),0,0.9395525058904923,-0.6393741580775869,0.9335816633697445,25.56,123.04,42_205
魣(竹梭),0,-1.05385781962114,0.40903139510417086,-0.5172116667580406,25.52,120.52,42_200
魣(竹梭),0,0.7116238058804414,-1.3771136839153306,0.3720662063500589,24.16,122.6,40_204
魣(竹梭),0,1.3335987330265124,-0.32298047322693063,-0.4409878490630607,25.8,122.52,43_204
魣(竹梭),0,0.5416430804492165,-1.8813050085593264,-0.28854021367310084,23.96,122.68,39_204
魣(竹梭),0,0.781161375375033,-0.5402922128735734,-0.8398924950001224,25.08,122.52,41_204
魣(竹梭),0,-0.9881834484318033,0.15017008855579872,-0.8297293193074584,25.84,120.68,43_201
魣(竹梭),0,0.7116238058804414,-0.40246663790023995,0.44829002404503887,24.36,122.28,40_203
魣(竹梭),0,-0.9340986721582323,0.11086942943131696,-1.3023169890163344,24.44,120.24,40_200
魣(竹梭),0,-0.5052836602749156,0.18960897567002577,0.4711571693535329,25.28,121.32,42_202
魣(竹梭),0,1.1983867923425833,-1.3632269413331135,0.532136223509517,24.8,122.4,41_204
魣(竹梭),0,0.7038974092699314,-0.23177117733762112,0.07479331733963704,25.44,122.24,42_203
魣(竹梭),0,0.9704580923325324,0.571688701858004,-0.4257430855240647,26.16,122.96,43_204
魣(竹梭),0,1.0206796703008498,-1.1908219609492487,0.33141350357940286,25.8,122.68,43_204
魣(竹梭),0,-0.146006217886192,1.9218998526271514,0.5448401931253469,25.76,121.64,42_202
魣(竹梭),0,0.43347352790207316,-1.1908219609492487,0.3720662063500589,25.2,122.56,42_204
魣(竹梭),0,-0.4396092890855789,0.6127252271152536,-1.0965126812398882,24.2,120.0,40_200
魣(竹梭),0,1.07476444657442,-0.902684792081312,0.539758605279015,24.4,122.32,40_203
魣(竹梭),0,1.0399956618271242,-1.4124262035498296,2.666403118968956,24.28,123.0,40_205
魣(竹梭),0,-1.3320080975995074,0.506915061153679,-0.24026512913294681,25.28,120.44,42_200
魣(竹梭),0,1.1249860245427372,0.04202378656747606,-0.11576622689781275,26.08,122.52,43_204
魣(竹梭),0,-1.1156689925052217,0.20251951358965695,-1.0711047420082282,24.88,120.36,41_200
魣(竹梭),0,-0.9456882670739973,1.9973453242436432,-0.3520600617522507,26.2,121.48,43_202
魣(竹梭),0,-1.3165553043784868,-0.17603911347193937,-1.2743682558615084,26.12,120.6,43_200
魣(竹梭),0,-0.7138963687586914,-0.5151074951083396,-1.2260931713213543,25.4,121.36,42_202
魣(竹梭),0,-1.7028751349039968,1.3224002619257755,-0.10052146335881675,26.08,120.2,43_200
魣(竹梭),0,0.054880093987074476,-0.517029265320433,-1.0177480696217425,24.68,121.92,41_203
魣(竹梭),0,1.6040226143943692,-0.9564171402222801,0.00873267533732101,24.96,123.32,41_205
魣(竹梭),0,0.6498126329963597,-0.8364137389641231,1.5255866474674225,24.72,122.36,41_203
魣(竹梭),0,1.4379050872684,-1.4932936929657457,-0.11830702082097876,24.0,123.36,40_205
魣(竹梭),0,1.06703804996391,-0.6083146792571762,-0.1945308385159588,25.2,122.92,42_204
魣(竹梭),0,0.8197933584275833,-0.8126206126578054,-1.2769090497846742,24.8,122.6,41_204
魣(竹梭),0,-1.1233953891157316,0.2586680328289551,-1.3328065160943263,24.72,120.16,41_200
魣(竹梭),0,-0.7950235331690482,0.4646612198878964,-0.7941582043831344,25.0,120.8,41_201
魣(竹梭),0,0.6845814177436556,-0.7323022947709547,-0.7687502651514746,24.56,123.32,40_205
魣(竹梭),0,1.032269265216614,-0.9001753038716466,-0.17674528105379678,24.08,122.96,40_204
魣(竹梭),0,0.4914215024809005,-0.08340152511091785,0.2272409527295971,25.32,122.04,42_203
魣(竹梭),0,0.9434157041957466,-0.08768066928236637,1.6602487253952203,25.48,122.68,42_204
魣(竹梭),0,-0.9534146636845073,1.9133478803318773,-0.15387813574530276,26.32,121.16,43_201
魣(竹梭),0,-0.42801969416981317,1.4211792771151175,1.0860292987597047,26.36,121.6,43_202
魣(竹梭),0,-0.3855245128120073,1.715232168738973,0.4406676422755409,25.72,121.44,42_202
魣(竹梭),0,0.5764118651965123,-0.43117237997783897,0.8446538760589347,25.44,122.4,42_204
魣(竹梭),0,-0.19622779585450792,1.0759936801565326,-0.5222932546043726,24.0,120.24,40_200
魣(竹梭),0,0.7502557889329916,-1.3701536217635504,-0.014134469971172998,25.6,123.32,42_205
魣(竹梭),0,-0.8877402924951707,0.5976950506112795,-0.8576780524622845,24.4,120.08,40_200
魣(竹梭),0,0.5146006923124307,-1.1969675451218964,1.7923700093998522,24.52,123.0,40_205
魣(竹梭),0,-0.7911603348637931,0.4636863902178879,-0.2046940142086228,24.36,120.12,40_200
魣(竹梭),0,-1.9655726196613443,1.8598322718828364,-1.1905220563970302,26.24,119.96,43_199
魣(竹梭),0,-1.0345418280948648,0.8961249859601949,-0.8170253496916284,25.24,120.56,42_200
魣(竹梭),0,1.3683675177738084,-1.7178112274556412,0.8471946699821008,23.96,123.24,39_205
魣(竹梭),0,-1.2161121484418542,0.7365543913849162,-1.0075848939290784,25.4,120.72,42_201
魣(竹梭),0,-0.9418250687687423,1.2319167861552838,-0.2961625954425988,26.32,120.92,43_201
魣(竹梭),0,0.41029433807054305,-0.26853778089429764,0.8624394335210968,26.24,122.56,43_204
魣(竹梭),0,-0.9263722755477216,1.2473020856270411,-0.9821769546974184,26.2,121.16,43_201
魣(竹梭),0,-1.4594936416729258,1.6651823400276655,-0.11830702082097876,25.88,119.92,43_199
魣(竹梭),0,0.7463925906277372,-0.4221403924331311,0.7506445009017927,25.52,121.84,42_203
魣(竹梭),0,0.23258721602880808,-0.17149041647928137,0.5804113080496707,25.28,122.44,42_204
魣(竹梭),0,1.1288492228479916,-0.08197795663559071,0.9666119843709026,26.04,122.72,43_204
魣(竹梭),0,1.1018068347112058,-0.7412586651890103,0.5067282842778569,25.96,122.48,43_204
魣(竹梭),0,-1.8149078857563952,1.2725855380361666,-0.049705584895497014,25.92,120.12,43_200
魣(竹梭),0,1.3065563448897266,-0.2620759799519739,0.26789365550025285,25.72,123.08,42_205
魣(竹梭),0,0.18236563806049216,-0.34159386633417,0.5829521019728366,25.56,122.96,42_204
魣(竹梭),0,1.8319513144044202,-1.2502886321436701,1.8381043000168402,24.16,123.32,40_205
魣(竹梭),0,-1.200659355220834,1.0246761167006586,-1.1930628503201963,24.8,119.8,41_199
魣(竹梭),0,0.2828087939971254,-0.4771995418701201,0.9462856329855746,24.84,122.2,41_203
魣(竹梭),0,0.5184638906176864,-0.589994643731423,-0.2656730683646068,24.92,122.44,41_204
魣(竹梭),0,-1.41699846031512,0.5368867744513031,-0.41049832198506875,25.28,120.36,42_200
魣(竹梭),0,1.4997162601524816,-0.9486176067672002,0.9843975418330645,24.92,122.92,41_204
魣(竹梭),0,0.5416430804492165,-1.5123217692916204,0.6871246528226427,25.52,122.04,42_203
魣(竹梭),0,-0.810476326390069,0.6628584390176822,-0.28345862582676884,24.04,119.84,40_199
魣(竹梭),0,0.6807182194383998,0.11211390180585189,-1.0228296574680744,25.8,122.36,43_203
魣(竹梭),0,1.372230716079064,-1.6872216702549963,0.4686163754303669,24.44,122.88,40_204
魣(竹梭),0,-1.397682468788844,0.12449999917805302,-0.5197524606812066,26.2,120.52,43_200
魣(竹梭),0,-1.5406208060832827,1.1776321418031583,-1.0202888635449083,25.16,119.88,41_199
魣(竹梭),0,1.573117027952329,-0.47159820284617543,-0.32157053467425867,26.12,123.24,43_205
魣(竹梭),0,0.6729918228278898,-0.8008694485464066,0.5473809870485129,24.12,121.76,40_202
魣(竹梭),0,-1.2740601230206807,0.16223540602459896,-0.8424332889232885,25.64,120.4,42_200
魣(竹梭),0,-0.38166131450675295,0.8830551220873671,0.13069078364928904,23.84,119.92,39_199
魣(竹梭),0,-1.8110446874511401,1.850157032750795,-0.6798224778406645,26.16,119.88,43_199
魣(竹梭),0,-0.04556306194955876,1.9769705197989862,0.08241569910913504,25.84,121.52,43_202
魣(竹梭),0,-0.6559483941798647,-0.148959380702716,1.718686985628038,25.04,122.0,41_203
魣(竹梭),0,0.9704580923325324,-1.01222613038898,-0.7103120049186565,24.68,122.8,41_204
魣(竹梭),0,-0.26190216704384395,0.527587256799142,0.5880336898191687,25.68,121.32,42_202
魣(竹梭),0,1.1752076025110532,-1.4745130628837957,-0.5858131026835226,24.84,122.8,41_204
魣(竹梭),0,-0.39325090942251734,0.9762623062362037,-0.2224795716707848,23.96,120.08,39_200
魣(竹梭),0,0.3059879838286555,-0.681853988210535,-0.9567690154657585,24.84,123.28,41_205
魣(竹梭),0,1.0631748516586557,-0.7502709259556849,0.38477017596588886,25.28,122.72,42_204
魣(竹梭),0,0.9318261092799822,-0.16997736227982332,0.6464719500519867,23.96,121.64,39_202
魣(竹梭),0,-0.8491083094426198,0.8105115893494526,-0.8957899613097745,25.36,120.92,42_201
魣(竹梭),0,1.4224522940473798,-0.4903544418133516,2.7731164637419274,24.48,122.08,40_203
魣(竹梭),0,-1.4131352620098643,0.1294248465805677,-1.2794498437078403,25.96,120.48,43_200
魣(竹梭),0,-0.5168732551906814,1.8176845356856055,-0.034460821356501005,26.28,121.56,43_202
魣(竹梭),0,-0.35848212467522145,0.9952832222134278,0.32887270965623683,25.84,121.4,43_202
魣(竹梭),0,-1.3358712959047625,0.8097444126507829,-1.2540419044761804,25.0,119.92,41_199
魣(竹梭),0,-1.1079425958947116,1.0779069638560383,-0.2555098926719428,25.24,120.64,42_201
魣(竹梭),0,0.958868497416768,-0.458612282714909,1.3553534546153008,26.24,123.2,43_205
魣(竹梭),0,1.2988299482792165,-0.4979256785575286,3.8326275297021493,26.08,123.2,43_205
魣(竹梭),0,1.7508241499940627,-1.5393894175813565,-1.2006852320896944,24.44,122.76,40_204
魣(竹梭),0,-0.4202932975593031,-0.013888102990174686,-0.12592940259047675,25.12,121.0,41_201
魣(竹梭),0,-1.2547441314944057,0.4029419548753488,-0.29362180151943285,25.36,120.44,42_200
魣(竹梭),0,0.6150438482490639,-0.30959256645067385,0.15609872288094906,25.44,121.88,42_203
魣(竹梭),0,1.194523594037329,-0.6124175516225423,-0.07511352412715674,26.32,123.16,43_205
魣(竹梭),0,-0.8529715077478749,2.77767902908434,0.4457492301218729,26.4,121.16,43_201
魣(竹梭),0,-0.829792317916344,-0.25403917512032864,-0.2529690987487768,24.48,120.4,40_200
魣(竹梭),0,-0.4396092890855789,0.33740299171788235,-0.6671185082248345,24.12,120.24,40_200
魣(竹梭),0,-1.5328944094727726,1.4657113797293655,-0.16404131143796677,25.92,120.08,43_200
魣(竹梭),0,1.2911035516687066,-1.563001007830458,-0.3723864131375787,24.2,123.08,40_205
魣(竹梭),0,-1.2895129162417016,0.5125823415508668,-0.7941582043831344,25.32,120.32,42_200
魣(竹梭),0,-1.04613142301063,0.37002406027553586,-0.8780044038476125,25.12,120.44,41_200
魣(竹梭),0,-0.18463820093874217,2.124749162741766,-0.2555098926719428,26.32,121.96,43_203
魣(竹梭),0,0.9665948940272782,-0.977424202982279,-0.5705683391445266,25.2,123.16,42_205
魣(竹梭),0,-0.9109194823267015,-0.02889656221230431,-1.345510485710156,24.72,120.36,41_200
魣(竹梭),0,0.8700149363959006,-1.83267381115967,0.18912904388210708,24.48,122.96,40_204
魣(竹梭),0,-1.1543009755577724,0.3803917293605934,-0.7890766165368024,25.04,120.36,41_200
魣(竹梭),0,-1.057721017926395,0.2665139742905742,-1.2769090497846742,25.52,120.68,42_201
魣(竹梭),0,0.8197933584275833,-0.9178339879940985,1.0682437412975423,24.8,122.56,41_204
魣(竹梭),0,0.6034542533332982,-0.7938643736906292,0.7836748219029507,25.96,122.6,43_204
魣(竹梭),0,0.25576640586033955,0.497419891505014,-1.1371653840105442,25.76,121.76,42_202
魣(竹梭),0,-0.9225090772424666,0.4430614819680649,-0.29362180151943285,25.12,120.6,41_200
魣(竹梭),0,-1.0654474145369057,0.2831845337785903,-0.7230159745344865,24.64,120.2,41_200
魣(竹梭),0,1.1713444042057974,-0.7661789872070851,-0.6366289811468425,25.6,123.16,42_205
魣(竹梭),0,-0.7641179467270074,0.9851246098621359,1.708523809935374,25.16,121.28,41_202
魣(竹梭),0,1.5576642347313077,-0.8032120445203517,-0.7103120049186565,26.04,123.36,43_205
魣(竹梭),0,-0.6791275840113956,-0.1974578762011922,-0.5426196059897006,24.72,120.68,41_201
魣(竹梭),0,0.8661517380906448,-0.23809850444112132,-0.2453467169792788,24.6,122.76,41_204
魣(竹梭),0,1.1481652143742673,2.3142739484637627,-0.04208320312599901,25.56,121.84,42_203
魣(竹梭),0,0.5918646584175323,-0.2782850176778959,0.9386632512160765,24.24,122.2,40_203
魣(竹梭),0,-0.7757075416427731,0.8961249859601949,-1.2667458740920103,26.12,121.28,43_202
魣(竹梭),0,0.5300534855334507,-1.145545209010048,0.4101781151975489,24.24,122.44,40_204
魣(竹梭),0,1.04385886013238,-1.0618412802555368,-0.9135755187719364,23.96,123.12,39_205
魣(竹梭),0,0.13987045670268625,0.7542060679185292,0.11544602011029305,25.76,121.68,42_202
魣(竹梭),0,-1.5676631942200685,1.6950042276677064,-0.4181207037545667,26.04,119.88,43_199
魣(竹梭),0,1.6040226143943692,-0.6247965711381236,2.910319335592892,23.96,121.84,39_203
魣(竹梭),0,1.4069995008263598,-1.0014282475556167,0.07479331733963704,25.08,122.32,41_203
魣(竹梭),0,-0.7525283518112423,0.562611298615669,-1.0304520392375724,24.12,120.0,40_200
魣(竹梭),0,0.8661517380906448,-0.7013853015316464,1.1495491468388543,26.28,123.36,43_205
魣(竹梭),0,0.6691286245226354,-1.5870050524037955,-0.6798224778406645,24.04,122.6,40_204
魣(竹梭),0,1.6851497788047267,-1.221814783406078,-0.2910810075962668,25.12,123.16,41_205
魣(竹梭),0,0.4489263211230946,-0.2067354890570823,-0.3571416495985827,26.12,122.2,43_203
魣(竹梭),0,-0.03397346703379302,-0.1474697363197075,2.5749345377349795,25.08,122.16,41_203
魣(竹梭),0,0.9434157041957466,-0.589994643731423,0.5245138417400189,26.0,122.08,43_203
魣(竹梭),0,-0.7525283518112423,0.5905675341023884,-1.1015942690862204,24.16,120.08,40_200
魣(竹梭),0,0.5725486668912579,-0.9960594305872592,-0.052246378818663015,24.76,122.36,41_203
魣(竹梭),0,0.7309397974067172,-0.6456670225058133,0.7963787915187808,24.8,122.0,41_203
魣(竹梭),0,0.25576640586033955,-0.16695600113333559,0.006191881414155009,26.24,122.68,43_204
魣(竹梭),0,0.4721055109546247,-0.8901807304101519,1.3909245695396242,26.36,122.84,43_204
魣(竹梭),0,-0.5323260484117014,0.2439829385140088,-0.6391697750700085,24.84,120.72,41_201
魣(竹梭),0,0.8893309279221764,-0.5859548925623268,0.2297817466527631,24.96,123.0,41_205
魣(竹梭),0,1.2486083703109008,-0.7300718540167579,1.779666039784022,24.72,123.12,41_205
魣(竹梭),0,0.7463925906277372,0.2586680328289551,-0.11830702082097876,25.6,121.8,42_203
魣(竹梭),0,-0.617316411127314,0.18014646777267176,-0.5705683391445266,24.76,120.6,41_200
魣(竹梭),0,1.1404388177637574,-0.10926866618166381,0.33395429750256883,25.64,123.12,42_205
魣(竹梭),0,1.6426545974469209,-0.21607308689543403,-0.3673048252912467,25.84,122.32,43_203
魣(竹梭),0,0.5648222702807466,-0.06079112041406809,0.9971015114488946,24.12,122.24,40_203
魣(竹梭),0,-1.3629136840415483,0.41408638836889744,-0.8322701132306245,25.96,120.4,43_200
魣(竹梭),0,-0.4318828924750689,2.1345946894196115,-0.04462399704916501,26.36,121.24,43_202
魣(竹梭),0,0.588001460112278,0.09459294044857992,0.09257887480179904,25.36,122.88,42_204
魣(竹梭),0,-0.8800138958846606,0.5424378771265598,-1.3937855702503101,25.4,120.64,42_201
魣(竹梭),0,-1.3745032789573133,0.6947852679074747,-0.6315473933005106,25.0,120.0,41_200
魣(竹梭),0,0.2519032075550839,-0.5344412524010775,-0.9237386944646004,25.44,122.2,42_203
魣(竹梭),0,-1.4594936416729258,0.38657679278098583,-1.0711047420082282,25.24,120.0,42_200
魣(竹梭),0,1.1095332313217159,0.09459294044857992,0.5753297202033386,24.6,122.44,41_204
魣(竹梭),0,-0.8800138958846606,1.375748883760191,3.215214606372812,25.12,121.16,41_201
魣(竹梭),0,0.18236563806049216,0.044633019619188696,-0.2910810075962668,26.2,122.0,43_203
魣(竹梭),0,0.580275063501768,1.3072548486530953,1.8330227121705083,25.96,121.76,43_202
魣(竹梭),0,0.4141575363757988,-0.30959256645067385,-0.11576622689781275,25.52,121.8,42_203
魣(竹梭),0,-0.3468925297594571,2.1646360709516856,-0.062409554511327014,26.4,121.24,43_202
魣(竹梭),0,1.1172596279322273,-1.5749531596444057,0.15355792895778306,23.84,123.12,39_205
魣(竹梭),0,0.19781843128151222,0.34271454644093835,-1.1828996746275322,25.56,121.64,42_202
魣(竹梭),0,-0.628906006043079,-0.2620759799519739,-0.6391697750700085,24.52,120.48,40_200
魣(竹梭),0,1.5615274330365634,-1.7400645198371267,-0.9237386944646004,23.96,123.2,39_205
魣(竹梭),0,0.7000342109646757,-0.44026120859855533,1.0377542142195506,26.2,122.24,43_203
魣(竹梭),0,0.815930160122329,-0.5442060637818975,1.805073979015682,24.52,122.2,40_203
魣(竹梭),0,0.9936372821640639,-0.47907149300878854,2.264957679108728,25.84,122.12,43_203
魣(竹梭),0,-0.5207364534959363,-0.22076462356460902,1.426495684463948,25.28,121.72,42_202
魣(竹梭),0,-1.1195321908104767,0.22109481919386978,-1.1168390326252162,24.92,120.28,41_200
魣(竹梭),0,0.34461996688120705,-0.8753173734769224,-0.029379233510169005,25.44,122.96,42_204
魣(竹梭),0,0.16304964653421636,0.7724322809209412,-0.6899856535333285,26.04,121.84,43_203
魣(竹梭),0,0.5841382618070223,0.40192454722405446,0.4305044665828769,25.56,122.12,42_203
魣(竹梭),0,-0.6984435755376707,-0.10637155367295865,-0.6010578662225187,25.72,120.92,42_201
魣(竹梭),0,-0.6984435755376707,-0.23335041216013766,0.4203412908902129,25.2,121.92,42_203
魣(竹梭),0,1.06703804996391,-0.3364936487865566,0.6032784533581647,26.36,122.64,43_204
魣(竹梭),0,-0.07260545008634457,0.8610056846150046,-0.8907083734634424,25.68,121.6,42_202
魣(竹梭),0,-1.247017734883895,0.2743175214193438,-0.6340881872236765,25.92,120.56,43_200
魣(竹梭),0,0.03170090415554299,3.0146575840325807,0.5041874903546909,26.32,121.64,43_202
魣(竹梭),0,0.8043405652065632,-0.4922435331242768,0.5854928958960026,24.08,121.88,40_203
魣(竹梭),0,1.152028412679523,-0.44026120859855533,0.7099917981311367,25.04,123.32,41_205
魣(竹梭),0,-1.270196924715426,0.11832022893892115,-0.3647640313680807,26.36,120.72,43_201
魣(竹梭),0,-0.33916613314894706,0.10212796676539071,-0.7712910590746406,25.64,121.08,42_201
魣(竹梭),0,-0.33916613314894706,1.1590741607951491,-0.2478875109024448,24.0,120.2,40_200
魣(竹梭),0,0.460515916038859,-1.104530401034643,-0.6239250115310125,24.96,122.68,41_204
魣(竹梭),0,-0.8529715077478749,1.578158042922134,-0.7865358226136364,26.16,121.12,43_201
魣(竹梭),0,-1.25088093318915,-0.10348024119317427,-0.4308246733703967,25.72,120.8,42_201
魣(竹梭),0,0.3600727601022271,-0.016605338225013793,1.6068920530087345,25.52,122.52,42_204
魣(竹梭),0,0.3832519499337572,2.8273011814041613,-0.9618506033120905,26.0,121.64,43_202
